"2016-07-09	Very Poor	27"
"2016-07-09	Good	26"
"2016-07-10	Moderate	84"
"2016-07-10	Satisfactory	157"
"2016-07-10	Good	16"
"2016-07-10	Poor	31"
"2016-07-10	Very Poor	10"
"2016-07-11	Moderate	82"
"2016-07-11	Satisfactory	114"
"2016-07-11	Poor	25"
"2016-07-11	Very Poor	42"
"2016-07-11	Good	11"
"2016-07-11	Severe	6"
"2016-07-12	Severe	17"
"2016-07-12	Satisfactory	99"
"2016-07-12	Good	10"
"2016-07-12	Moderate	78"
"2016-07-12	Poor	7"
"2016-07-12	Very Poor	3"
"2016-07-13	Moderate	108"
"2016-07-13	Poor	20"
"2016-07-13	Satisfactory	55"
"2016-07-13	Good	15"
"2016-07-13	Very Poor	3"
"2016-07-14	Moderate	62"
"2016-07-14	Satisfactory	85"
"2016-07-14	Poor	18"
"2016-07-14	Good	22"
"2016-07-14	Very Poor	26"
"2016-07-14	Severe	10"
"2016-07-15	Moderate	93"
"2016-07-15	Satisfactory	103"
"2016-07-15	Poor	8"
"2016-07-15	Good	16"
"2016-07-16	Moderate	78"
"2016-07-16	Satisfactory	132"
"2016-07-16	Good	32"
"2016-07-16	Poor	12"
"2016-07-17	Satisfactory	121"
"2016-07-17	Poor	26"
"2016-07-17	Moderate	52"
"2016-07-17	Very Poor	11"
"2016-07-17	Good	14"
"2016-07-18	Moderate	109"
"2016-07-18	Satisfactory	130"
"2016-07-18	Good	69"
"2016-07-18	Very Poor	6"
"2016-07-18	Poor	20"
"2016-07-19	Moderate	116"
"2016-07-19	Satisfactory	126"
"2016-07-19	Very Poor	13"
"2016-07-19	Poor	17"
"2016-07-19	Severe	18"
"2016-07-19	Good	21"
"2016-07-20	Moderate	152"
"2016-07-20	Satisfactory	79"
"2016-07-20	Good	15"
"2016-07-20	Poor	20"
"2016-07-20	Very Poor	13"
"2016-07-20	Severe	23"
"2016-07-21	Moderate	86"
"2016-07-21	Severe	24"
"2016-07-21	Very Poor	6"
"2016-07-21	Satisfactory	9"
"2016-07-21	Poor	10"
"2016-07-21	Good	11"
"2016-07-22	Moderate	78"
"2016-07-22	Satisfactory	23"
"2016-07-22	Good	5"
"2016-07-22	Poor	22"
"2016-07-22	Very Poor	16"
"2016-07-22	Severe	18"
"2016-07-23	Moderate	74"
"2016-07-23	Satisfactory	46"
"2016-07-23	Good	26"
"2016-07-23	Very Poor	6"
"2016-07-23	Poor	7"
"2016-07-24	Poor	3"
"2016-07-24	Moderate	8"
"2016-07-24	Satisfactory	14"
"2016-07-24	Very Poor	2"
"2016-07-25	Satisfactory	49"
"2016-07-25	Very Poor	37"
"2016-07-25	Poor	43"
"2016-07-25	Moderate	53"
"2016-07-25	Good	7"
"2016-07-26	Good	12"
"2016-07-26	Poor	56"
"2016-07-26	Satisfactory	47"
"2016-07-26	Moderate	105"
"2016-07-26	Very Poor	8"
"2016-07-27	Satisfactory	139"
"2016-07-27	Moderate	43"
"2016-07-27	Poor	23"
"2016-07-27	Severe	5"
"2016-07-27	Very Poor	9"
"2016-07-27	Good	17"
"2016-07-28	Satisfactory	119"
"2016-07-28	Good	43"
"2016-07-28	Moderate	58"
"2016-07-28	Poor	26"
"2016-07-28	Very Poor	11"
"2016-07-28	Severe	16"
"2016-07-29	Moderate	65"
"2016-07-29	Satisfactory	97"
"2016-07-29	Severe	24"
"2016-07-29	Poor	25"
"2016-07-29	Good	19"
"2016-07-29	Very Poor	8"
"2016-07-30	Satisfactory	117"
"2016-07-30	Moderate	77"
"2016-07-30	Good	18"
"2016-07-30	Poor	12"
"2016-07-30	Very Poor	8"
"2016-07-30	Severe	24"
"2016-07-31	Satisfactory	82"
"2016-07-31	Moderate	65"
"2016-07-31	Very Poor	16"
"2016-07-31	Severe	24"
"2016-07-31	Poor	2"
"2016-07-31	Good	41"
"2016-08-01	Good	18"
"2016-08-01	Moderate	40"
"2016-08-01	Satisfactory	134"
"2016-08-01	Very Poor	29"
"2016-08-01	Poor	2"
"2016-08-01	Severe	24"
"2016-08-02	Severe	32"
"2016-08-02	Satisfactory	110"
"2016-08-02	Moderate	56"
"2016-08-02	Poor	5"
"2016-08-02	Very Poor	35"
"2016-08-02	Good	47"
"2016-08-03	Satisfactory	102"
"2016-08-03	Moderate	55"
"2016-08-03	Very Poor	56"
"2016-08-03	Poor	18"
"2016-08-03	Severe	31"
"2016-08-03	Good	39"
"2016-08-04	Moderate	73"
"2016-08-04	Severe	15"
"2016-08-04	Satisfactory	96"
"2016-08-04	Very Poor	19"
"2016-08-04	Poor	29"
"2016-08-04	Good	31"
"2016-08-05	Good	62"
"2016-08-05	Poor	15"
"2016-08-05	Satisfactory	102"
"2016-08-05	Moderate	79"
"2016-08-05	Very Poor	20"
"2016-08-05	Severe	9"
"2016-08-06	Moderate	78"
"2016-08-06	Satisfactory	97"
"2016-08-06	Very Poor	16"
"2016-08-06	Poor	4"
"2016-08-06	Good	43"
"2016-08-07	Moderate	47"
"2016-08-07	Satisfactory	104"
"2016-08-07	Good	45"
"2016-08-07	Poor	33"
"2016-08-07	Very Poor	9"
"2016-08-08	Satisfactory	125"
"2016-08-08	Moderate	43"
"2016-08-08	Poor	25"
"2016-08-08	Very Poor	28"
"2016-08-08	Good	35"
"2016-08-09	Moderate	98"
"2016-08-09	Good	24"
"2016-08-09	Poor	34"
"2016-08-09	Satisfactory	97"
"2016-08-09	Severe	13"
"2016-08-09	Very Poor	19"
"2016-08-10	Moderate	98"
"2016-08-10	Satisfactory	107"
"2016-08-10	Very Poor	31"
"2016-08-10	Poor	15"
"2016-08-10	Good	20"
"2016-08-10	Severe	14"
"2016-08-11	Good	36"
"2016-08-11	Satisfactory	138"
"2016-08-11	Moderate	36"
"2016-08-11	Severe	24"
"2016-08-11	Poor	26"
"2016-08-11	Very Poor	11"
"2016-08-12	Poor	21"
"2016-08-12	Severe	3"
"2016-08-12	Satisfactory	52"
"2016-08-12	Moderate	46"
"2016-08-12	Very Poor	11"
"2016-08-12	Good	31"
"2016-08-13	Good	50"
"2016-08-13	Severe	17"
"2016-08-13	Moderate	98"
"2016-08-13	Poor	25"
"2016-08-13	Very Poor	27"
"2016-08-13	Satisfactory	60"
"2016-08-14	Moderate	74"
"2016-08-14	Poor	41"
"2016-08-14	Very Poor	7"
"2016-08-14	Satisfactory	105"
"2016-08-14	Good	39"
"2016-08-14	Severe	8"
"2016-08-15	Moderate	70"
"2016-08-15	Satisfactory	74"
"2016-08-15	Good	49"
"2016-08-15	Severe	12"
"2016-08-15	Very Poor	1"
"2016-08-15	Poor	25"
"2016-08-16	Very Poor	23"
"2016-08-16	Severe	21"
"2016-08-16	Poor	29"
"2016-08-16	Moderate	32"
"2016-08-16	Satisfactory	83"
"2016-08-16	Good	30"
"2016-08-17	Good	16"
"2016-08-17	Severe	35"
"2016-08-17	Moderate	67"
"2016-08-17	Poor	37"
"2016-08-17	Very Poor	13"
"2016-08-17	Satisfactory	92"
"2016-08-18	Poor	45"
"2016-08-18	Moderate	122"
"2016-08-18	Satisfactory	96"
"2016-08-18	Very Poor	12"
"2016-08-18	Severe	10"
"2016-08-18	Good	17"
"2016-08-19	Satisfactory	89"
"2016-08-19	Good	38"
"2016-08-19	Very Poor	7"
"2016-08-19	Moderate	133"
"2016-08-19	Poor	39"
"2016-08-20	Satisfactory	80"
"2016-08-20	Moderate	94"
"2016-08-20	Poor	33"
"2016-08-20	Very Poor	23"
"2016-08-20	Good	26"
"2016-08-21	Satisfactory	101"
"2016-08-21	Good	20"
"2016-08-21	Severe	8"
"2016-08-21	Moderate	76"
"2016-08-21	Very Poor	18"
"2016-08-21	Poor	26"
"2016-08-22	Satisfactory	130"
"2016-08-22	Good	35"
"2016-08-22	Poor	21"
"2016-08-22	Moderate	75"
"2016-08-22	Very Poor	7"
"2016-08-23	Good	55"
"2016-08-23	Satisfactory	129"
"2016-08-23	Moderate	82"
"2016-08-23	Severe	8"
"2016-08-23	Poor	20"
"2016-08-24	Poor	15"
"2016-08-24	Moderate	44"
"2016-08-24	Satisfactory	156"
"2016-08-24	Very Poor	9"
"2016-08-24	Severe	8"
"2016-08-24	Good	24"
"2016-08-25	Satisfactory	86"
"2016-08-25	Moderate	27"
"2016-08-25	Good	30"
"2016-08-25	Severe	8"
"2016-08-25	Poor	15"
"2016-08-26	Satisfactory	107"
"2016-08-26	Poor	37"
"2016-08-26	Moderate	42"
"2016-08-26	Good	15"
"2016-08-26	Severe	2"
"2016-08-27	Satisfactory	109"
"2016-08-27	Moderate	25"
"2016-08-27	Good	10"
"2016-08-27	Severe	14"
"2016-08-27	Poor	24"
"2016-08-28	Poor	23"
"2016-08-28	Satisfactory	119"
"2016-08-28	Moderate	14"
"2016-08-28	Severe	16"
"2016-08-28	Good	46"
"2016-08-29	Satisfactory	137"
"2016-08-29	Moderate	29"
"2016-08-29	Very Poor	16"
"2016-08-29	Severe	13"
"2016-08-29	Good	31"
"2016-08-29	Poor	40"
"2016-08-30	Poor	28"
"2016-08-30	Satisfactory	147"
"2016-08-30	Good	8"
"2016-08-30	Moderate	49"
"2016-08-30	Severe	17"
"2016-08-30	Very Poor	13"
"2016-08-31	Severe	15"
"2016-08-31	Satisfactory	105"
"2016-08-31	Moderate	42"
"2016-08-31	Good	32"
"2016-08-31	Poor	32"
"2016-09-01	Moderate	69"
"2016-09-01	Poor	24"
"2016-09-01	Satisfactory	132"
"2016-09-01	Good	11"
"2016-09-01	Very Poor	2"
"2016-09-01	Severe	10"
"2016-09-02	Severe	15"
"2016-09-02	Very Poor	5"
"2016-09-02	Satisfactory	106"
"2016-09-02	Moderate	53"
"2016-09-02	Good	13"
"2016-09-02	Poor	46"
"2016-09-03	Poor	39"
"2016-09-03	Moderate	60"
"2016-09-03	Very Poor	22"
"2016-09-03	Satisfactory	94"
"2016-09-03	Severe	11"
"2016-09-03	Good	37"
"2016-09-04	Severe	41"
"2016-09-04	Good	7"
"2016-09-04	Satisfactory	86"
"2016-09-04	Moderate	86"
"2016-09-04	Very Poor	2"
"2016-09-04	Poor	26"
"2016-09-05	Moderate	73"
"2016-09-05	Satisfactory	48"
"2016-09-05	Poor	39"
"2016-09-05	Severe	32"
"2016-09-05	Good	13"
"2016-09-06	Moderate	64"
"2016-09-06	Satisfactory	85"
"2016-09-06	Good	22"
"2016-09-06	Severe	35"
"2016-09-06	Very Poor	2"
"2016-09-06	Poor	22"
"2016-09-07	Severe	40"
"2016-09-07	Poor	37"
"2016-09-07	Moderate	84"
"2016-09-07	Satisfactory	100"
"2016-09-07	Good	17"
"2016-09-07	Very Poor	3"
"2016-09-08	Satisfactory	102"
"2016-09-08	Moderate	61"
"2016-09-08	Very Poor	16"
"2016-09-08	Good	8"
"2016-09-08	Severe	32"
"2016-09-08	Poor	37"
"2016-09-09	Poor	37"
"2016-09-09	Satisfactory	44"
"2016-09-09	Moderate	98"
"2016-09-09	Severe	35"
"2016-09-09	Very Poor	13"
"2016-09-10	Moderate	120"
"2016-09-10	Satisfactory	92"
"2016-09-10	Very Poor	25"
"2016-09-10	Good	3"
"2016-09-10	Poor	38"
"2016-09-10	Severe	23"
"2016-09-11	Moderate	100"
"2016-09-11	Poor	46"
"2016-09-11	Severe	2"
"2016-09-11	Very Poor	22"
"2016-09-11	Satisfactory	132"
"2016-09-11	Good	20"
"2016-09-12	Satisfactory	122"
"2016-09-12	Good	16"
"2016-09-12	Very Poor	33"
"2016-09-12	Moderate	92"
"2016-09-12	Poor	36"
"2016-09-13	Satisfactory	153"
"2016-09-13	Moderate	80"
"2016-09-13	Very Poor	34"
"2016-09-13	Poor	11"
"2016-09-13	Severe	7"
"2016-09-13	Good	8"
"2016-09-14	Poor	37"
"2016-09-14	Satisfactory	142"
"2016-09-14	Very Poor	6"
"2016-09-14	Good	26"
"2016-09-14	Moderate	77"
"2016-09-14	Severe	8"
"2016-09-15	Satisfactory	72"
"2016-09-15	Severe	27"
"2016-09-15	Moderate	112"
"2016-09-15	Poor	32"
"2016-09-15	Very Poor	37"
"2016-09-15	Good	20"
"2016-09-16	Satisfactory	67"
"2016-09-16	Moderate	72"
"2016-09-16	Severe	20"
"2016-09-16	Good	16"
"2016-09-16	Poor	49"
"2016-09-16	Very Poor	48"
"2016-09-17	Moderate	68"
"2016-09-17	Poor	30"
"2016-09-17	Very Poor	35"
"2016-09-17	Satisfactory	104"
"2016-09-17	Good	5"
"2016-09-17	Severe	21"
"2016-09-18	Moderate	47"
"2016-09-18	Severe	27"
"2016-09-18	Very Poor	33"
"2016-09-18	Satisfactory	76"
"2016-09-18	Good	5"
"2016-09-18	Poor	50"
"2016-09-19	Moderate	70"
"2016-09-19	Poor	29"
"2016-09-19	Very Poor	17"
"2016-09-19	Satisfactory	41"
"2016-09-19	Severe	13"
"2016-09-19	Good	6"
"2016-09-20	Very Poor	51"
"2016-09-20	Moderate	24"
"2016-09-20	Severe	20"
"2016-09-20	Poor	22"
"2016-09-20	Good	6"
"2016-09-20	Satisfactory	16"
"2016-09-21	Poor	36"
"2016-09-21	Very Poor	48"
"2016-09-21	Satisfactory	46"
"2016-09-21	Good	21"
"2016-09-21	Moderate	24"
"2016-09-21	Severe	23"
"2016-09-22	Satisfactory	79"
"2016-09-22	Good	50"
"2016-09-22	Moderate	47"
"2016-09-22	Severe	21"
"2016-09-22	Very Poor	10"
"2016-09-22	Poor	20"
"2016-09-23	Very Poor	21"
"2016-09-23	Poor	13"
"2016-09-23	Moderate	68"
"2016-09-23	Satisfactory	76"
"2016-09-23	Good	35"
"2016-09-23	Severe	5"
"2016-09-24	Satisfactory	73"
"2016-09-24	Good	25"
"2016-09-24	Moderate	71"
"2016-09-24	Very Poor	9"
"2016-09-24	Poor	29"
"2016-09-25	Moderate	96"
"2016-09-25	Satisfactory	71"
"2016-09-25	Poor	14"
"2016-09-25	Very Poor	16"
"2016-09-25	Good	46"
"2016-09-25	Severe	8"
"2016-09-26	Good	26"
"2016-09-26	Moderate	64"
"2016-09-26	Satisfactory	89"
"2016-09-26	Poor	57"
"2016-09-26	Very Poor	6"
"2016-09-27	Moderate	97"
"2016-09-27	Poor	36"
"2016-09-27	Very Poor	8"
"2016-09-27	Satisfactory	112"
"2016-09-27	Good	11"
"2016-09-28	Satisfactory	75"
"2016-09-28	Moderate	83"
"2016-09-28	Poor	33"
"2016-09-29	Poor	57"
"2016-09-29	Moderate	111"
"2016-09-29	Satisfactory	69"
"2016-09-29	Very Poor	19"
"2016-09-29	Good	14"
"2016-09-30	Moderate	124"
"2016-09-30	Satisfactory	77"
"2016-09-30	Poor	65"
"2016-09-30	Very Poor	11"
"2016-10-01	Very Poor	38"
"2016-10-01	Poor	49"
"2016-10-01	Satisfactory	87"
"2016-10-01	Moderate	67"
"2016-10-01	Severe	6"
"2016-10-01	Good	7"
"2016-10-02	Satisfactory	46"
"2016-10-02	Moderate	71"
"2016-10-02	Good	13"
"2016-10-02	Poor	47"
"2016-10-02	Very Poor	26"
"2016-10-03	Poor	40"
"2016-10-03	Very Poor	56"
"2016-10-03	Severe	7"
"2016-10-03	Moderate	69"
"2016-10-03	Satisfactory	38"
"2016-10-03	Good	5"
"2016-10-04	Satisfactory	60"
"2016-10-04	Moderate	49"
"2016-10-04	Poor	36"
"2016-10-04	Good	16"
"2016-10-04	Severe	16"
"2016-10-04	Very Poor	48"
"2016-10-05	Very Poor	19"
"2016-10-05	Poor	57"
"2016-10-05	Moderate	84"
"2016-10-05	Satisfactory	27"
"2016-10-05	Good	19"
"2016-10-06	Moderate	49"
"2016-10-06	Satisfactory	57"
"2016-10-06	Good	11"
"2016-10-06	Poor	58"
"2016-10-06	Very Poor	50"
"2016-10-07	Poor	62"
"2016-10-07	Moderate	58"
"2016-10-07	Very Poor	53"
"2016-10-07	Severe	5"
"2016-10-07	Satisfactory	72"
"2016-10-08	Satisfactory	86"
"2016-10-08	Poor	57"
"2016-10-08	Good	10"
"2016-10-08	Moderate	52"
"2016-10-08	Very Poor	51"
"2016-10-08	Severe	24"
"2016-10-09	Severe	29"
"2016-10-09	Poor	49"
"2016-10-09	Very Poor	38"
"2016-10-09	Satisfactory	76"
"2016-10-09	Moderate	37"
"2016-10-09	Good	32"
"2016-10-10	Moderate	51"
"2016-10-10	Satisfactory	49"
"2016-10-10	Good	14"
"2016-10-10	Severe	27"
"2016-10-10	Very Poor	41"
"2016-10-10	Poor	44"
"2016-10-11	Poor	95"
"2016-10-11	Severe	24"
"2016-10-11	Very Poor	28"
"2016-10-11	Moderate	19"
"2016-10-11	Satisfactory	24"
"2016-10-11	Good	40"
"2016-10-12	Moderate	25"
"2016-10-12	Satisfactory	14"
"2016-10-12	Very Poor	91"
"2016-10-12	Poor	63"
"2016-10-12	Good	39"
"2016-10-12	Severe	24"
"2016-10-13	Poor	84"
"2016-10-13	Severe	35"
"2016-10-13	Moderate	34"
"2016-10-13	Very Poor	70"
"2016-10-13	Satisfactory	26"
"2016-10-13	Good	2"
"2016-10-14	Satisfactory	82"
"2016-10-14	Poor	97"
"2016-10-14	Moderate	13"
"2016-10-14	Severe	24"
"2016-10-14	Very Poor	43"
"2016-10-15	Very Poor	117"
"2016-10-15	Poor	19"
"2016-10-15	Severe	28"
"2016-10-15	Satisfactory	63"
"2016-10-15	Moderate	38"
"2016-10-16	Moderate	55"
"2016-10-16	Satisfactory	41"
"2016-10-16	Very Poor	96"
"2016-10-16	Severe	36"
"2016-10-16	Poor	6"
"2016-10-17	Very Poor	117"
"2016-10-17	Severe	35"
"2016-10-17	Good	7"
"2016-10-17	Satisfactory	40"
"2016-10-17	Moderate	28"
"2016-10-18	Moderate	89"
"2016-10-18	Very Poor	96"
"2016-10-18	Satisfactory	17"
"2016-10-18	Severe	31"
"2016-10-18	Poor	14"
"2016-10-19	Very Poor	107"
"2016-10-19	Severe	24"
"2016-10-19	Poor	20"
"2016-10-19	Moderate	94"
"2016-10-19	Satisfactory	17"
"2016-10-20	Moderate	84"
"2016-10-20	Poor	34"
"2016-10-20	Very Poor	109"
"2016-10-20	Satisfactory	24"
"2016-10-20	Severe	27"
"2016-10-21	Poor	68"
"2016-10-21	Severe	34"
"2016-10-21	Moderate	102"
"2016-10-21	Very Poor	51"
"2016-10-21	Satisfactory	12"
"2016-10-22	Poor	84"
"2016-10-22	Satisfactory	23"
"2016-10-22	Moderate	85"
"2016-10-22	Very Poor	49"
"2016-10-22	Severe	29"
"2016-10-23	Severe	24"
"2016-10-23	Very Poor	74"
"2016-10-23	Moderate	94"
"2016-10-23	Poor	41"
"2016-10-23	Satisfactory	14"
"2016-10-24	Very Poor	79"
"2016-10-24	Moderate	84"
"2016-10-24	Poor	38"
"2016-10-24	Satisfactory	28"
"2016-10-24	Severe	24"
"2016-10-25	Severe	24"
"2016-10-25	Very Poor	78"
"2016-10-25	Poor	38"
"2016-10-25	Moderate	99"
"2016-10-25	Satisfactory	24"
"2016-10-26	Moderate	54"
"2016-10-26	Poor	81"
"2016-10-26	Satisfactory	24"
"2016-10-26	Very Poor	85"
"2016-10-26	Severe	26"
"2016-10-27	Moderate	74"
"2016-10-27	Severe	69"
"2016-10-27	Very Poor	69"
"2016-10-27	Poor	28"
"2016-10-27	Satisfactory	24"
"2016-10-28	Very Poor	80"
"2016-10-28	Poor	13"
"2016-10-28	Moderate	66"
"2016-10-28	Satisfactory	22"
"2016-10-28	Severe	93"
"2016-10-29	Severe	81"
"2016-10-29	Very Poor	52"
"2016-10-29	Satisfactory	24"
"2016-10-29	Poor	20"
"2016-10-29	Moderate	46"
"2016-10-30	Satisfactory	45"
"2016-10-30	Moderate	42"
"2016-10-30	Severe	94"
"2016-10-30	Poor	22"
"2016-10-30	Very Poor	82"
"2016-10-31	Severe	160"
"2016-10-31	Satisfactory	49"
"2016-10-31	Moderate	50"
"2016-10-31	Very Poor	4"
"2016-10-31	Good	17"
"2016-11-01	Severe	151"
"2016-11-01	Good	24"
"2016-11-01	Satisfactory	51"
"2016-11-01	Moderate	45"
"2016-11-01	Very Poor	26"
"2016-11-02	Severe	101"
"2016-11-02	Very Poor	62"
"2016-11-02	Moderate	29"
"2016-11-02	Satisfactory	66"
"2016-11-02	Good	16"
"2016-11-02	Poor	5"
"2016-11-03	Severe	81"
"2016-11-03	Moderate	26"
"2016-11-03	Poor	24"
"2016-11-03	Good	24"
"2016-11-03	Very Poor	63"
"2016-11-03	Satisfactory	46"
"2016-11-04	Severe	87"
"2016-11-04	Satisfactory	59"
"2016-11-04	Good	21"
"2016-11-04	Very Poor	62"
"2016-11-04	Poor	32"
"2016-11-04	Moderate	38"
"2016-11-05	Moderate	68"
"2016-11-05	Satisfactory	48"
"2016-11-05	Poor	20"
"2016-11-05	Very Poor	19"
"2016-11-05	Severe	78"
"2016-11-05	Good	7"
"2016-11-06	Moderate	66"
"2016-11-06	Satisfactory	54"
"2016-11-06	Severe	107"
"2016-11-06	Very Poor	14"
"2016-11-07	Satisfactory	49"
"2016-11-07	Severe	162"
"2016-11-07	Moderate	65"
"2016-11-07	Very Poor	19"
"2016-11-08	Severe	134"
"2016-11-08	Very Poor	29"
"2016-11-08	Moderate	83"
"2016-11-08	Satisfactory	37"
"2016-11-08	Poor	2"
"2016-11-09	Moderate	80"
"2016-11-09	Severe	114"
"2016-11-09	Satisfactory	40"
"2016-11-09	Very Poor	26"
"2016-11-10	Severe	96"
"2016-11-10	Moderate	101"
"2016-11-10	Very Poor	22"
"2016-11-10	Satisfactory	31"
"2016-11-10	Poor	3"
"2016-11-11	Severe	109"
"2016-11-11	Very Poor	73"
"2016-11-11	Satisfactory	19"
"2016-11-11	Moderate	101"
"2016-11-12	Severe	98"
"2016-11-12	Very Poor	54"
"2016-11-12	Moderate	105"
"2016-11-12	Poor	25"
"2016-11-12	Satisfactory	12"
"2016-11-13	Moderate	96"
"2016-11-13	Satisfactory	40"
"2016-11-13	Poor	17"
"2016-11-13	Severe	61"
"2016-11-13	Very Poor	67"
"2016-11-14	Moderate	69"
"2016-11-14	Very Poor	77"
"2016-11-14	Severe	3"
"2016-11-14	Poor	15"
"2016-11-14	Satisfactory	22"
"2016-11-14	Good	26"
"2016-11-15	Moderate	81"
"2016-11-15	Very Poor	99"
"2016-11-15	Good	41"
"2016-11-15	Poor	14"
"2016-11-15	Satisfactory	6"
"2016-11-15	Severe	31"
"2016-11-16	Severe	83"
"2016-11-16	Very Poor	97"
"2016-11-16	Moderate	59"
"2016-11-16	Satisfactory	63"
"2016-11-16	Good	2"
"2016-11-17	Poor	11"
"2016-11-17	Moderate	57"
"2016-11-17	Severe	75"
"2016-11-17	Satisfactory	32"
"2016-11-17	Very Poor	97"
"2016-11-18	Very Poor	70"
"2016-11-18	Severe	44"
"2016-11-18	Moderate	84"
"2016-11-18	Poor	11"
"2016-11-18	Satisfactory	24"
"2016-11-19	Moderate	76"
"2016-11-19	Very Poor	51"
"2016-11-19	Satisfactory	33"
"2016-11-19	Severe	90"
"2016-11-19	Poor	6"
"2016-11-20	Moderate	84"
"2016-11-20	Severe	126"
"2016-11-20	Very Poor	27"
"2016-11-20	Poor	21"
"2016-11-20	Satisfactory	12"
"2016-11-21	Satisfactory	27"
"2016-11-21	Moderate	56"
"2016-11-21	Severe	131"
"2016-11-21	Very Poor	52"
"2016-11-21	Poor	5"
"2016-11-22	Severe	73"
"2016-11-22	Very Poor	114"
"2016-11-22	Moderate	61"
"2016-11-22	Poor	2"
"2016-11-22	Satisfactory	22"
"2016-11-23	Moderate	63"
"2016-11-23	Poor	42"
"2016-11-23	Very Poor	93"
"2016-11-23	Satisfactory	5"
"2016-11-23	Severe	47"
"2016-11-24	Moderate	77"
"2016-11-24	Severe	57"
"2016-11-24	Very Poor	110"
"2016-11-24	Satisfactory	15"
"2016-11-24	Poor	28"
"2016-11-25	Poor	30"
"2016-11-25	Moderate	87"
"2016-11-25	Very Poor	157"
"2016-11-25	Satisfactory	4"
"2016-11-25	Severe	25"
"2016-11-26	Poor	70"
"2016-11-26	Moderate	75"
"2016-11-26	Severe	48"
"2016-11-26	Very Poor	77"
"2016-11-26	Satisfactory	33"
"2016-11-27	Moderate	65"
"2016-11-27	Poor	78"
"2016-11-27	Very Poor	45"
"2016-11-27	Satisfactory	23"
"2016-11-27	Severe	45"
"2016-11-28	Poor	64"
"2016-11-28	Severe	33"
"2016-11-28	Moderate	103"
"2016-11-28	Very Poor	54"
"2016-11-28	Satisfactory	13"
"2016-11-29	Moderate	68"
"2016-11-29	Satisfactory	23"
"2016-11-29	Severe	67"
"2016-11-29	Very Poor	106"
"2016-11-29	Poor	35"
"2016-11-30	Severe	108"
"2016-11-30	Very Poor	79"
"2016-11-30	Moderate	66"
"2016-11-30	Satisfactory	35"
"2016-11-30	Poor	10"
"2016-12-01	Satisfactory	32"
"2016-12-01	Moderate	78"
"2016-12-01	Very Poor	121"
"2016-12-01	Poor	8"
"2016-12-01	Severe	67"
"2016-12-02	Severe	89"
"2016-12-02	Very Poor	69"
"2016-12-02	Satisfactory	47"
"2016-12-02	Moderate	20"
"2016-12-02	Poor	8"
"2016-12-02	Good	12"
"2016-12-03	Satisfactory	71"
"2016-12-03	Very Poor	123"
"2016-12-03	Good	4"
"2016-12-03	Moderate	9"
"2016-12-03	Severe	44"
"2016-12-04	Moderate	20"
"2016-12-04	Satisfactory	65"
"2016-12-04	Very Poor	145"
"2016-12-04	Severe	28"
"2016-12-04	Poor	1"
"2016-12-04	Good	11"
"2016-12-05	Very Poor	151"
"2016-12-05	Poor	3"
"2016-12-05	Severe	45"
"2016-12-05	Moderate	43"
"2016-12-05	Satisfactory	33"
"2016-12-06	Very Poor	111"
"2016-12-06	Satisfactory	42"
"2016-12-06	Moderate	34"
"2016-12-06	Severe	95"
"2016-12-07	Very Poor	89"
"2016-12-07	Satisfactory	82"
"2016-12-07	Severe	80"
"2016-12-07	Moderate	14"
"2016-12-08	Satisfactory	80"
"2016-12-08	Severe	62"
"2016-12-08	Very Poor	123"
"2016-12-08	Moderate	32"
"2016-12-09	Very Poor	119"
"2016-12-09	Moderate	73"
"2016-12-09	Severe	55"
"2016-12-09	Satisfactory	13"
"2016-12-10	Moderate	72"
"2016-12-10	Very Poor	109"
"2016-12-10	Severe	74"
"2016-12-10	Satisfactory	20"
"2016-12-11	Moderate	62"
"2016-12-11	Very Poor	142"
"2016-12-11	Satisfactory	34"
"2016-12-11	Severe	55"
"2016-12-12	Very Poor	116"
"2016-12-12	Severe	55"
"2016-12-12	Satisfactory	41"
"2016-12-12	Moderate	52"
"2016-12-12	Poor	8"
"2016-12-13	Very Poor	146"
"2016-12-13	Poor	4"
"2016-12-13	Severe	45"
"2016-12-13	Moderate	42"
"2016-12-14	Severe	69"
"2016-12-14	Very Poor	102"
"2016-12-14	Moderate	20"
"2016-12-14	Satisfactory	60"
"2016-12-14	Poor	2"
"2016-12-14	Good	4"
"2016-12-15	Very Poor	134"
"2016-12-15	Severe	30"
"2016-12-15	Satisfactory	42"
"2016-12-15	Moderate	28"
"2016-12-15	Poor	27"
"2016-12-15	Good	7"
"2016-12-16	Severe	31"
"2016-12-16	Moderate	35"
"2016-12-16	Very Poor	120"
"2016-12-16	Satisfactory	24"
"2016-12-16	Poor	8"
"2016-12-17	Very Poor	102"
"2016-12-17	Moderate	69"
"2016-12-17	Severe	66"
"2016-12-17	Satisfactory	24"
"2016-12-17	Good	3"
"2016-12-18	Very Poor	95"
"2016-12-18	Severe	82"
"2016-12-18	Moderate	24"
"2016-12-18	Satisfactory	70"
"2016-12-19	Very Poor	103"
"2016-12-19	Moderate	52"
"2016-12-19	Satisfactory	43"
"2016-12-19	Severe	67"
"2016-12-20	Very Poor	165"
"2016-12-20	Severe	23"
"2016-12-20	Moderate	42"
"2016-12-20	Satisfactory	29"
"2016-12-20	Good	7"
"2016-12-21	Satisfactory	30"
"2016-12-21	Poor	28"
